Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,25,903.7,0.036,0.059393939,0,0,May,2,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,506.452381,0,0.009090909,76.7910465,0,Nov,2,4,1,3,New_Visitor,FALSE,TRUE
1,54,0,0,31,2543.5,0,0.006666667,0,0,May,2,2,5,2,Returning_Visitor,FALSE,FALSE
8,233.25,2,9,38,2277.555556,0,0.004761905,0,0,Dec,2,4,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,15,148.9333333,0,0.04,0,0,June,4,2,1,13,Returning_Visitor,FALSE,FALSE
1,4,0,0,9,495,0.022222222,0.044444444,0,0.2,May,3,2,2,19,Returning_Visitor,FALSE,FALSE
4,72.5,0,0,95,2354.979058,0.00137457,0.005695387,5.214690992,0,Dec,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,75.6,0,0,0,0,Oct,1,1,3,4,Returning_Visitor,TRUE,FALSE
14,228.748539,6,121.5833333,336,12166.69424,0,0.012143626,0.067049546,0,Nov,2,2,7,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,99,0.066666667,0.083333333,0,0.2,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
1,4,0,0,37,1828.375,0,0.013888889,8.258088766,0,Nov,4,1,2,3,Returning_Visitor,FALSE,TRUE
4,37.25,1,5,50,1295.008333,0.000892857,0.015595238,0,0,Nov,3,2,4,2,Returning_Visitor,TRUE,TRUE
8,279.25,2,1652,43,1717.740476,0,0.018472224,18.07802206,0,Dec,3,2,5,2,Returning_Visitor,FALSE,TRUE
8,121.75,0,0,154,5253.069444,0.001273885,0.008832272,0,0,Nov,4,1,1,8,Returning_Visitor,TRUE,FALSE
3,75.6,0,0,122,1655.57,0,0.0064,17.0952864,0,Aug,2,10,4,3,Returning_Visitor,FALSE,TRUE
6,100.5,0,0,10,332.5833333,0,0.002197802,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
2,61.16666667,0,0,47,901.25,0.008333333,0.025,32.799375,0,May,2,4,6,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,75,1775.241667,0.001333333,0.019428571,0,0,Nov,2,6,5,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,1689,0.028571429,0.085714286,0,0.6,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
11,202.4254386,5,1767.666667,338,13265.35595,0.007520348,0.018855633,1.114150182,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
10,1005.666667,0,0,36,2111.341667,0.004347826,0.014492754,11.43941195,0,Feb,2,6,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,72,5465.320175,0.033789954,0.06037786,0,0,Sep,2,5,2,1,Returning_Visitor,FALSE,FALSE
7,278.8333333,2,15,38,2311.090909,0.004651163,0.022868217,4.247372093,0,May,2,5,1,3,Returning_Visitor,FALSE,FALSE
2,18,2,6,10,363.6,0,0.015384615,0,0,Sep,2,2,1,5,New_Visitor,TRUE,TRUE
0,0,0,0,12,810,0,0.016666667,0,0,Mar,2,2,6,10,Returning_Visitor,FALSE,FALSE
2,5,0,0,3,32,0,0.066666667,0,1,May,2,2,2,5,Returning_Visitor,TRUE,FALSE
5,98.75,0,0,126,6085.002381,0,0.004264323,28.79847144,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
13,83.9952381,2,99.8,24,364.9619048,0,0.018181818,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
13,493.75,0,0,22,1525,0.008,0.018666667,25.00423187,0,Dec,3,2,1,1,Returning_Visitor,TRUE,TRUE
1,28.2,0,0,1,0,0,0.05,0,0,Sep,1,1,1,5,New_Visitor,FALSE,TRUE
8,102,0,0,83,1495.580952,0,0.002298851,82.12367816,0,May,4,1,7,4,New_Visitor,TRUE,TRUE
0,0,0,0,16,79,0.025,0.0375,0,0,May,2,2,2,4,Returning_Visitor,TRUE,FALSE
1,10,0,0,25,583.35,0,0.016,71.07435633,0,Oct,1,1,1,2,Returning_Visitor,FALSE,TRUE
3,250.8,2,270.6,20,1424.4,0,0,31.72080812,0,Nov,2,2,5,5,New_Visitor,FALSE,TRUE
8,122.0416667,0,0,14,338.7916667,0,0.025,0,0,Dec,2,2,7,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,692.6222222,0,0.001470588,53.988,0.6,May,6,2,9,2,New_Visitor,FALSE,TRUE
17,698.1333333,1,9,83,4306.612355,0.001075269,0.019375648,0,0,Oct,7,1,2,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,34,1524.058333,0.019393939,0.025282904,11.77367361,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,495,0,0.02,77.96,0,Mar,1,2,9,2,Returning_Visitor,TRUE,TRUE
1,9,1,49,25,2454.45,0,0.015384615,31.75846154,0,May,2,2,9,6,Returning_Visitor,FALSE,TRUE
1,26.2,1,6,28,677.5333333,0,0.019472789,0,0,Jul,1,1,6,1,Returning_Visitor,TRUE,TRUE
6,171.5,3,178.5,26,1565.958333,0.005882353,0.017647059,8.045767732,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE
5,96.25,0,0,26,1222.333333,0,0.006451613,42.95612903,0,May,2,2,1,1,Returning_Visitor,FALSE,TRUE
2,6,0,0,9,89.5,0,0.058333333,0,0,Sep,1,1,4,4,Returning_Visitor,TRUE,TRUE
4,184.4583333,1,8.166666667,44,1398.390775,0.017391304,0.026402848,10.57361945,0,Nov,1,2,3,1,Returning_Visitor,TRUE,FALSE
3,152.6,0,0,28,608.8833333,0.009375,0.03125,19.82770888,0,Jul,2,2,7,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,11,161,0,0.018181818,0,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,118,3211.344872,0.006779661,0.016468927,3.05990612,0,Nov,2,2,9,2,Returning_Visitor,TRUE,TRUE
6,189,0,0,21,704.3,0,0.018478261,0,0,Dec,1,2,8,2,New_Visitor,FALSE,TRUE
0,0,0,0,27,1871.9,0.014814815,0.020740741,0,0,Sep,1,1,1,3,Returning_Visitor,FALSE,FALSE
2,62.5,0,0,43,1253.176407,0,0.01468254,41.53706414,0,Nov,3,2,9,2,Returning_Visitor,FALSE,FALSE
1,2,0,0,61,1335.737854,0,0.002,20.15710234,0,Nov,4,4,1,2,Returning_Visitor,TRUE,TRUE
8,268.25,0,0,71,2426.791667,0.002702703,0.010810811,33.86849093,0,Nov,2,2,1,8,Returning_Visitor,FALSE,TRUE
5,50.66666667,0,0,85,3731.079365,0.014942529,0.039042146,0,1,May,2,2,3,6,Returning_Visitor,TRUE,FALSE
3,51.5,0,0,21,1623.5,0,0.005,49.3886,0.6,May,2,4,2,3,New_Visitor,FALSE,TRUE
0,0,0,0,9,183.3333333,0,0.022222222,0,0,Dec,2,10,4,1,Returning_Visitor,FALSE,FALSE
1,76,0,0,19,1263.333333,0.011764706,0.023529412,60.34235294,0.6,May,2,2,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,1803.666667,0.082142857,0.08,0,0,Dec,2,5,1,8,Returning_Visitor,TRUE,FALSE
0,0,0,0,89,3480.811706,0.002247191,0.014700375,0,0,Nov,4,2,1,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,30,1682.275,0,0.014285714,41.13336886,0,Dec,2,2,4,2,Returning_Visitor,FALSE,TRUE
12,194.0362319,3,61.5,36,625.308112,0.011627907,0.032461962,0,0,May,3,2,1,1,Returning_Visitor,FALSE,FALSE
3,47,0,0,89,3436.975,0,0.004387373,0,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,22,185.25,0.021212121,0.075757576,0,0,Nov,2,7,1,1,Returning_Visitor,TRUE,FALSE
12,569.825,0,0,127,6065.016218,0.006716418,0.009265038,0.152167439,0,Aug,1,1,2,4,Returning_Visitor,FALSE,TRUE
1,7,2,12,5,412.25,0,0.0375,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,340.65,0.060416667,0.063690476,0,0,Sep,3,2,2,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,295,0.028571429,0.057142857,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE,TRUE
1,3.5,0,0,26,433.6366667,0,0.007692308,0,0,Jul,2,5,3,3,New_Visitor,TRUE,FALSE
3,95.83333333,6,303.65,13,438.3833333,0,0.016666667,0,0,June,4,1,1,2,Returning_Visitor,TRUE,FALSE
1,0,0,0,29,1085.9,0,0.007407407,30.54596337,0,Nov,2,2,1,4,New_Visitor,FALSE,TRUE
2,1687.5,0,0,29,3098.033333,0,0.025806452,0,0,May,2,4,5,3,Returning_Visitor,FALSE,FALSE
0,0,1,98.66666667,94,3085.25,0,0.00609319,0,0,Nov,2,2,2,3,Returning_Visitor,FALSE,FALSE
3,10,0,0,2,8,0,0.033333333,0,0,Sep,2,2,1,2,New_Visitor,FALSE,TRUE
1,294,0,0,12,936,0,0.036363636,26.22981818,0,May,2,2,1,4,Returning_Visitor,TRUE,TRUE
11,104.9733333,2,41.2,27,572.8733333,0,0.011111111,23.5504394,0,Oct,2,4,1,1,Returning_Visitor,FALSE,FALSE
8,111.5416667,3,226,68,1664.14881,0.002702703,0.021846847,6.693658292,0,Dec,2,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,14,169.9166667,0,0.076190476,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,63,1779.163333,0.003278689,0.020243418,0,0,Aug,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,150.6,0,0,86,2554.562381,0.023255814,0.041100372,0,0,Sep,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,82,0,0,13,242,0,0.018181818,31.98,0,May,1,2,8,3,Returning_Visitor,FALSE,TRUE
12,1028.833333,1,3,155,6794.735417,0.002469136,0.015526696,3.726530231,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,2,5,5,122.4,0.028571429,0.042857143,0,0,Jul,3,2,2,4,Returning_Visitor,TRUE,FALSE
1,0,2,211.25,144,4627.489571,0.001360544,0.020664031,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
7,86.75,1,0,101,3094.366667,0.000269542,0.014951401,56.72227169,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,138,0.1,0.111111111,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,37,987.5,0.005555556,0.011111111,40.87111111,0,May,2,10,3,4,Returning_Visitor,FALSE,TRUE
0,0,1,22,40,1284.569048,0.00625,0.019791667,0,0,Nov,1,1,9,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,19,806.8333333,0,0.010526316,28.03452632,0.2,May,2,2,2,2,Returning_Visitor,FALSE,TRUE
4,43.46666667,0,0,4,27.26666667,0,0.028571429,0,0,Sep,1,1,1,5,New_Visitor,FALSE,TRUE
2,9,4,31,401,12433.21865,0.006577408,0.022322606,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,29,0,0.066666667,0,0,May,2,2,1,4,Returning_Visitor,TRUE,FALSE
12,152.75,1,0,219,7044.064508,0.003312325,0.015735853,11.65798375,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
8,580.2,1,145.6,48,2734.966667,0,0.007692308,27.60143046,0,Oct,2,2,4,5,New_Visitor,FALSE,TRUE
2,94,1,4,264,8584.025049,0.006289308,0.023315309,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,27,458.2560317,0.007407407,0.022222222,38.12368584,0,June,1,1,2,2,Returning_Visitor,FALSE,TRUE
8,310.0666667,1,49.4,71,1441.974535,0.003013699,0.009218133,48.30461627,0,Oct,1,1,2,20,Returning_Visitor,TRUE,TRUE
0,0,0,0,8,157.5714286,0,0.025,0,0,Mar,3,2,2,3,Returning_Visitor,FALSE,FALSE
11,162.75,3,67.5,80,2453.177381,0.004022989,0.017778905,4.289678861,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
1,55,2,18,9,548,0,0.04,17.2704,0,May,2,4,3,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,6,0.1,0.15,0,0.2,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
2,37.5,0,0,70,6384.366987,0.016666667,0.027790836,0,0,Nov,1,1,3,8,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,319,0,0.05,0,0,Mar,1,1,6,1,Returning_Visitor,TRUE,FALSE
1,38.2,1,9,21,1290.5,0,0,86.12351528,0,Nov,2,2,9,2,New_Visitor,FALSE,TRUE
1,43.5,3,230.1666667,93,3773.715179,0.004123711,0.018162523,17.77043431,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,13,303.4,0,0.016666667,239.98,0,May,2,2,5,2,Returning_Visitor,FALSE,TRUE
2,165.1333333,0,0,87,3220.336667,0.004597701,0.01954023,0,0,June,2,5,8,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
4,45.33333333,0,0,53,1440.298918,0.012727273,0.021974359,1.660118182,0,Mar,3,2,7,3,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,253,0,0.016666667,0,0.6,Feb,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,314.5,0.033333333,0.066666667,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
4,28.73333333,0,0,12,243.75,0,0.038571429,8.150811238,0,June,3,2,4,2,Returning_Visitor,TRUE,TRUE
6,203.5,0,0,13,645.5,0,0.004166667,0,0.6,May,2,2,3,2,New_Visitor,FALSE,FALSE
8,50.75,1,26.75,22,553.5833333,0,0.017857143,5.798,0,May,2,2,1,5,New_Visitor,FALSE,FALSE
0,0,0,0,4,6,0.1,0.15,0,0,June,2,2,2,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,226,0,0.04,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
3,62.5,0,0,46,1048.107143,0.004,0.013,20.88414313,0,Dec,2,2,3,2,Returning_Visitor,FALSE,TRUE
1,36.3,0,0,1,0,0.053333333,0.093333333,0,0,Sep,3,2,3,6,Returning_Visitor,FALSE,TRUE
4,99.5,0,0,16,315.1666667,0,0.016666667,12.53314286,0,Mar,1,1,6,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,9,771.5,0.022222222,0.044444444,0,0,Mar,1,1,6,1,Returning_Visitor,FALSE,FALSE
4,34.4,0,0,12,189.4333333,0,0.014285714,0,0,Sep,2,10,4,4,New_Visitor,FALSE,FALSE
7,51.5,0,0,59,1954.754167,0,0.003225806,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE
4,63.875,1,0,43,1329.686508,0.015646259,0.036603499,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,14,731.5,0.014285714,0.042857143,0,0,Nov,2,2,4,2,New_Visitor,FALSE,TRUE
1,19,0,0,11,501.75,0.016666667,0.033333333,55.485,0,May,2,4,4,2,Returning_Visitor,FALSE,TRUE
4,96.4,0,0,10,217.6,0,0,0,0,Nov,3,2,2,2,New_Visitor,TRUE,FALSE
3,113.1,0,0,17,237.6066667,0,0.033333333,94.10360412,0,Oct,1,1,2,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,486.5,0,0.028571429,0,0,Nov,2,4,1,1,Returning_Visitor,FALSE,FALSE
2,33,0,0,2,5,0,0.05,0,0,May,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,10,693.5,0,0.022222222,40.43377778,0,May,2,2,1,4,New_Visitor,FALSE,TRUE
3,81,0,0,19,448.0333333,0,0.012857143,0,0,May,3,2,5,4,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,460.2,0.061111111,0.111111111,0,0,Jul,2,2,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,803.3333333,0,0.038888889,0,0,Dec,4,1,1,2,Returning_Visitor,FALSE,FALSE
1,43.4,0,0,30,775.8883333,0,0.006896552,0,0,Oct,2,2,4,2,New_Visitor,FALSE,FALSE
9,179.275,0,0,101,5276.594444,0,0.005545073,17.53927855,0,Dec,2,2,6,2,Returning_Visitor,TRUE,FALSE
0,0,4,122.5,330,11208.35506,0.008042825,0.022913324,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
5,102.0676923,2,16,142,6223.870847,0,0.006649462,15.47720763,0,May,2,2,3,2,Returning_Visitor,TRUE,TRUE
6,99.60588235,0,0,83,2585.61835,0,0.00761877,6.871308983,0,Mar,2,2,2,2,Returning_Visitor,FALSE,TRUE
6,101.625,0,0,140,7097.582291,0.003448276,0.009952433,21.88856759,0,Nov,2,2,3,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,225,0.028571429,0.085714286,0,0,Mar,4,1,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,314.75,0.006666667,0.046666667,0,0,Nov,4,2,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,846.2,0,0.025,33.22292729,0,Jul,2,2,1,2,Returning_Visitor,FALSE,TRUE
4,99.33333333,1,103.8,40,2011.966667,0.018181818,0.023484848,9.869649371,0,Oct,2,2,1,20,Returning_Visitor,FALSE,TRUE
0,0,0,0,25,280.9333333,0,0.022666667,0,0.4,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,281.7380952,0,0.001923077,57.82473775,0,Nov,2,4,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,10,253.5,0,0.022222222,63.588,0,Mar,1,1,1,2,New_Visitor,TRUE,TRUE
0,0,1,273,22,2386,0,0.020289855,0,0,Dec,2,2,6,2,New_Visitor,FALSE,TRUE
1,10.5,0,0,7,525,0,0.00952381,0,0,Mar,2,4,4,8,Returning_Visitor,FALSE,FALSE
0,0,1,22.2,16,240.6,0.035294118,0.062352941,0,0,Jul,3,2,9,13,Returning_Visitor,FALSE,FALSE
2,123,0,0,14,239,0,0.0125,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
8,46.875,3,10,111,5358.375439,0,0.011957672,10.21771151,0,Nov,2,2,1,11,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,370.8333333,0.028571429,0.057142857,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
9,103.9333333,0,0,16,172.1333333,0.012,0.049,0,0,Oct,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,14,628,0.014285714,0.042857143,0,0,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,31,1144.972222,0.006666667,0.008333333,77.04199767,0,Dec,2,2,7,2,New_Visitor,FALSE,TRUE
0,0,0,0,41,898.15,0,0.011282051,19.51010101,0,Dec,2,5,3,1,Returning_Visitor,FALSE,TRUE
2,32,0,0,50,1245.3,0.004,0.020666667,7.146260888,0,Mar,2,2,7,9,Returning_Visitor,TRUE,FALSE
1,22,0,0,9,415.25,0.033333333,0.048148148,0,0,Mar,3,3,1,1,Returning_Visitor,FALSE,FALSE
1,21,0,0,31,945.6666667,0.006896552,0.010344828,0,0,May,2,2,1,4,New_Visitor,FALSE,FALSE
4,74,0,0,37,2517.048459,0.005128205,0.019615385,0,0,Mar,3,2,2,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,77.5,0.1,0.08,0,0,Nov,3,2,4,11,Returning_Visitor,TRUE,FALSE
3,36,2,16,74,4377.708157,0.02,0.029308735,0,0,Nov,1,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,47.5,0,0.022222222,0,0,May,2,4,9,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,43,1606.45,0,0.004761905,18.51505467,0,June,4,1,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,6,339,0,0.033333333,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,84,4894.851299,0.002682927,0.028446662,0,0,Nov,2,2,3,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,7,155.5,0.047619048,0.085714286,0,0,Nov,1,1,2,3,Returning_Visitor,FALSE,FALSE
5,77.5,0,0,5,90.33333333,0.025,0.04375,0,0,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
6,84.66666667,0,0,24,1387.5,0,0.017261905,11.30850046,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
4,120,4,64,52,1859.083333,0.010344828,0.018390805,17.24870115,0,May,2,2,2,13,Returning_Visitor,FALSE,TRUE
2,21,0,0,65,2881.133333,0,0.002985075,80.68062856,0,Mar,2,2,4,2,New_Visitor,FALSE,TRUE
0,0,1,0,44,2807.164836,0.025,0.027424242,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE,TRUE
3,103.6,0,0,1,7,0,0.04,0,0,Nov,3,2,1,5,New_Visitor,FALSE,TRUE
7,280,0,0,21,612.75,0,0.008695652,43.81043478,0,May,2,2,2,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,145,4108.808442,0.007552448,0.023216783,0,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,234.9666667,0,0.033333333,0,0,May,3,2,1,13,Returning_Visitor,FALSE,FALSE
1,50.4,0,0,49,1463.48,0.004081633,0.015646259,24.68624612,0,June,2,2,9,1,Returning_Visitor,FALSE,FALSE
5,45,0,0,59,1100.475,0,0.008391881,24.7526533,0,Nov,2,5,4,2,Returning_Visitor,TRUE,TRUE
11,471.6266667,4,235.6,22,883.12,0.006451613,0.018196857,19.43795945,0,Sep,3,2,3,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,1027.657143,0.0125,0.01875,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,35,897.6666667,0.011764706,0.017016807,5.220705882,0,May,3,2,2,3,Returning_Visitor,FALSE,TRUE
2,10.77142857,0,0,70,2094.138889,0.023611111,0.05224537,0,0,Jul,2,2,3,1,Returning_Visitor,FALSE,FALSE
3,430.8333333,1,262,49,2338.567766,0.023529412,0.028907563,9.609529412,0.6,May,3,2,4,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,8,704.1666667,0.0125,0.035416667,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,3,201.9,27,393.3,0,0.006666667,3.92827844,0,Sep,2,2,1,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,280.2,0,0.033333333,19.50605707,0,Aug,1,1,4,2,New_Visitor,FALSE,TRUE
0,0,0,0,4,880,0,0.05,0,0,May,2,2,7,1,Returning_Visitor,TRUE,FALSE
1,21,0,0,13,1474.5,0,0.016666667,69.46175766,0,Dec,2,2,4,3,Returning_Visitor,FALSE,TRUE
4,71.7,0,0,8,74.6,0.109090909,0.127272727,0,0,Jul,3,2,6,13,Returning_Visitor,FALSE,FALSE
1,7,0,0,9,160.5,0,0.025,0,0,May,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,588.3333333,0.028571429,0.067857143,0,0.8,May,2,6,1,2,Returning_Visitor,FALSE,FALSE
3,21,0,0,109,2587.530411,0,0.01036036,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
0,0,1,6,50,1306.1,0.004081633,0.012244898,5.137714286,0,May,4,1,4,20,Returning_Visitor,FALSE,TRUE
1,9,0,0,15,688.1833333,0,0.011904762,43.03066045,0,Dec,1,1,3,2,New_Visitor,FALSE,TRUE
5,53,0,0,38,2246.166667,0.016923077,0.013931624,0,0.2,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,33,601.9714286,0.006451613,0.012903226,0,0,May,2,2,7,13,Returning_Visitor,FALSE,FALSE
5,28.58333333,0,0,45,649.8632035,0.006122449,0.02755102,0,0,Jul,3,2,6,5,Returning_Visitor,FALSE,FALSE
3,43,4,81,132,5091.890896,0.006521739,0.029863649,0,0,Nov,2,2,4,2,Returning_Visitor,TRUE,TRUE
4,365.0333333,0,0,9,461.7333333,0.026666667,0.032991453,33.60744027,0,Aug,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,35,888.3333333,0.005714286,0.024285714,7.609371429,0.2,May,2,2,6,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,19,194.75,0.005263158,0.031578947,0,0,Dec,3,2,4,1,Returning_Visitor,FALSE,FALSE
3,86.75,0,0,16,1102.5,0,0.014285714,0,0,Dec,1,1,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,58,3178.5,0,0.015789474,0,0,Nov,2,2,9,2,Returning_Visitor,FALSE,TRUE
8,203.9166667,4,114.75,118,3903.167094,0.004098361,0.012520167,55.01131298,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,18,4293.4,0.041176471,0.064705882,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,FALSE
13,340.5916667,0,0,43,863.3468254,0,0.006730769,40.01028435,0,Nov,2,2,4,1,Returning_Visitor,FALSE,TRUE
14,662.5357143,2,58,41,854.2863248,0.01875,0.021194084,10.17225,0,May,3,2,4,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,20,528,0,0.0075,31.1904,0.6,May,2,2,1,4,New_Visitor,FALSE,TRUE
0,0,0,0,84,2197.780952,0.01031746,0.014779942,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,TRUE
4,165,0,0,59,3096.375,0.007526882,0.019247312,8.126193548,0,May,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,1,5,27,1095.658333,0.017857143,0.01547619,60.73155753,0,Nov,1,1,1,10,Returning_Visitor,TRUE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,1306,0.06,0.12,0,0,Mar,2,2,5,13,Returning_Visitor,FALSE,FALSE
2,45.5,0,0,2,317.25,0,0.066666667,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
4,55,0,0,16,284.9,0.003333333,0.033333333,18.8649,0,Mar,1,1,2,10,Returning_Visitor,FALSE,FALSE
2,33.5,0,0,23,833.6695513,0.009090909,0.012947658,29.38287135,0,Dec,2,2,1,2,Returning_Visitor,FALSE,TRUE
2,56.5,0,0,12,544.8333333,0,0.007142857,31.38886179,0,Dec,1,2,1,2,Other,TRUE,FALSE
4,56.66666667,0,0,21,797.2952381,0,0.019875776,0,0,May,1,1,3,2,Returning_Visitor,FALSE,FALSE
4,822.7666667,0,0,17,1229.466667,0,0.041269841,0,0,June,2,2,1,16,Returning_Visitor,FALSE,TRUE
1,13,0,0,28,611.94,0,0.006896552,0,0,Sep,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,0,0.2,0.2,0,0,Jul,3,2,2,13,Returning_Visitor,TRUE,FALSE
1,4,0,0,24,957.9,0.025,0.032638889,22.74458333,0.4,May,3,2,6,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,35.2,0,0.1,0,0,June,2,2,2,3,Returning_Visitor,TRUE,FALSE
8,111,0,0,32,1206.833333,0.005263158,0.014473684,19.27621155,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
